timestamp,temperature,humidity,industrial_activity,tariff,demand
2016-06-15,21.65,64.9,0.62,0.19,159.0
2016-06-16,22.1,62.7,0.55,0.18,165.1
2016-06-17,18.99,67.0,0.6,0.18,158.5
2016-06-18,22.45,,0.41,0.18,177.3
2016-06-19,22.51,70.0,0.61,0.17,182.3
2016-06-20,21.05,55.7,,0.16,150.4
2016-06-21,18.81,62.1,0.67,0.19,166.3
2016-06-22,21.29,72.3,0.74,0.17,189.1
2016-06-23,20.71,61.6,0.88,0.15,194.0
2016-06-24,19.66,61.0,0.71,0.19,164.9
2016-06-25,22.45,68.8,0.46,0.18,166.2
2016-06-26,19.67,59.2,0.55,0.15,169.3
2016-06-27,22.94,67.8,0.64,0.17,175.7
2016-06-28,18.66,,0.51,0.17,165.7
2016-06-29,21.58,68.2,0.57,,166.8
2016-06-30,21.46,72.4,0.65,0.16,180.6
2016-07-01,19.64,64.1,0.69,0.17,170.8
2016-07-02,20.13,61.4,0.48,0.19,143.5
2016-07-03,20.61,71.5,0.57,0.18,162.6
2016-07-04,18.15,74.3,0.59,0.18,160.8
2016-07-05,20.8,65.9,0.72,,
2016-07-06,19.15,56.4,0.46,0.16,159.5
2016-07-07,18.79,71.2,0.72,0.18,178.1
2016-07-08,17.81,73.8,0.44,0.17,156.8
2016-07-09,18.63,80.1,0.45,,169.0
2016-07-10,19.61,62.8,0.73,0.18,170.0
2016-07-11,19.95,72.8,0.52,0.17,172.8
2016-07-12,18.58,71.6,,0.18,169.9
2016-07-13,18.86,71.4,0.66,0.18,174.0
2016-07-14,16.88,68.8,0.75,0.17,167.2
2016-07-15,20.34,68.6,0.68,0.15,179.1
2016-07-16,18.31,76.3,0.63,0.19,155.1
2016-07-17,16.62,80.3,0.71,0.15,188.6
2016-07-18,17.29,67.1,0.42,0.18,
2016-07-19,15.97,71.0,,0.17,164.5
2016-07-20,18.68,68.6,0.88,0.16,188.2
2016-07-21,18.84,75.1,0.38,0.17,155.9
2016-07-22,19.35,70.3,0.63,0.16,169.7
2016-07-23,18.38,60.9,0.51,0.16,163.6
2016-07-24,21.2,71.2,0.4,0.17,164.6
2016-07-25,19.86,64.7,0.73,0.17,178.7
2016-07-26,17.92,72.2,0.62,0.16,
2016-07-27,19.34,75.2,0.75,0.17,174.6
2016-07-28,18.19,74.1,0.6,0.15,174.0
2016-07-29,16.22,,0.6,0.15,
2016-07-30,17.43,68.7,0.57,0.16,160.8
2016-07-31,18.82,67.5,0.64,0.15,
2016-08-01,,70.3,0.49,0.16,160.1
2016-08-02,17.09,71.6,0.5,0.16,163.6
2016-08-03,16.8,89.7,0.49,0.17,166.5
2016-08-04,14.51,78.0,0.51,0.14,167.4
2016-08-05,17.33,73.1,0.73,0.16,191.2
2016-08-06,16.57,84.1,0.67,0.15,185.6
2016-08-07,15.42,76.6,0.31,0.18,151.8
2016-08-08,18.15,61.3,0.64,0.17,171.0
2016-08-09,18.25,71.1,0.71,0.17,163.3
2016-08-10,17.57,69.5,0.69,0.14,178.7
2016-08-11,19.19,,0.62,0.17,176.8
2016-08-12,18.94,71.6,0.72,0.16,175.6
2016-08-13,20.47,75.7,0.56,0.16,176.4
2016-08-14,15.87,69.4,0.3,0.15,157.8
2016-08-15,18.29,87.0,0.33,0.16,169.6
2016-08-16,17.81,70.5,0.46,0.15,163.7
2016-08-17,15.68,74.8,0.68,0.17,163.2
2016-08-18,14.08,79.0,0.62,0.15,170.0
2016-08-19,17.22,75.1,,,168.8
2016-08-20,,71.3,0.62,0.15,166.4
2016-08-21,16.16,77.4,1.0,0.15,187.0
2016-08-22,,,0.39,0.17,172.3
2016-08-23,17.75,78.9,0.56,0.13,181.8
2016-08-24,16.03,73.9,0.71,0.16,
2016-08-25,15.93,81.6,,0.14,174.2
2016-08-26,16.64,77.2,0.4,0.15,157.8
2016-08-27,14.16,72.9,0.54,0.13,164.6
2016-08-28,14.78,68.6,0.41,0.16,147.3
2016-08-29,16.79,76.9,0.59,0.16,162.0
2016-08-30,14.27,81.7,0.49,0.17,162.9
2016-08-31,16.98,76.3,0.64,0.14,175.9
2016-09-01,15.47,82.9,0.51,0.14,167.6
2016-09-02,12.5,81.5,0.57,0.13,165.5
2016-09-03,15.37,85.9,0.51,0.15,170.6
2016-09-04,14.15,73.1,0.59,0.18,163.6
2016-09-05,15.74,74.5,0.65,0.13,179.7
2016-09-06,15.44,78.2,0.53,0.16,156.9
2016-09-07,16.89,73.0,0.76,0.15,179.9
2016-09-08,14.46,,0.61,0.16,171.2
2016-09-09,17.64,80.0,0.56,0.14,178.7
2016-09-10,17.59,85.7,0.44,0.14,172.7
2016-09-11,14.95,74.4,0.58,0.14,167.0
2016-09-12,15.5,82.6,0.61,0.14,174.3
2016-09-13,13.48,77.5,0.76,0.14,177.5
2016-09-14,15.36,90.1,0.79,0.15,186.7
2016-09-15,11.9,76.1,0.54,0.15,155.7
2016-09-16,15.91,78.4,0.8,0.14,185.8
2016-09-17,16.53,78.2,0.46,0.14,165.4
2016-09-18,16.46,84.1,0.49,0.14,171.6
2016-09-19,13.48,77.1,0.64,0.13,163.1
2016-09-20,16.35,91.4,0.67,0.13,193.1
2016-09-21,14.06,80.5,0.5,0.15,163.2
2016-09-22,14.75,78.9,,0.13,189.9
2016-09-23,13.81,77.9,0.37,0.15,164.9
2016-09-24,13.76,73.7,0.78,0.14,179.0
2016-09-25,,89.5,0.6,0.14,179.6
2016-09-26,13.55,82.1,0.64,0.15,166.8
2016-09-27,18.07,80.5,0.7,0.13,191.3
2016-09-28,17.82,76.8,0.59,0.13,179.7
2016-09-29,14.52,73.4,0.51,,156.2
2016-09-30,15.08,75.2,0.69,0.14,168.5
2016-10-01,16.17,,0.62,0.13,175.2
2016-10-02,15.06,77.7,0.57,0.13,171.3
2016-10-03,15.56,81.9,0.5,0.14,163.5
2016-10-04,15.42,81.2,0.3,0.15,157.8
2016-10-05,15.98,81.3,0.69,0.12,184.2
2016-10-06,15.01,78.1,0.72,0.14,182.3
2016-10-07,14.94,77.9,,0.15,
2016-10-08,16.79,72.8,0.65,0.14,171.6
2016-10-09,16.13,79.7,0.8,0.13,188.4
2016-10-10,14.61,86.0,0.63,0.14,
2016-10-11,13.18,81.8,0.63,0.13,
2016-10-12,15.91,80.6,0.56,0.12,169.0
2016-10-13,14.62,77.9,0.59,0.16,171.9
2016-10-14,14.2,,,0.13,165.6
2016-10-15,14.51,74.3,0.83,0.12,180.4
2016-10-16,16.28,,0.62,0.14,170.4
2016-10-17,16.73,79.1,0.53,0.13,171.4
2016-10-18,12.89,80.9,0.75,0.13,182.5
2016-10-19,19.36,75.3,0.5,,176.8
2016-10-20,15.66,84.9,,0.12,178.1
2016-10-21,15.33,73.2,0.71,0.13,174.3
2016-10-22,12.52,81.3,0.53,0.14,158.3
2016-10-23,15.9,78.1,0.59,0.13,170.6
2016-10-24,16.02,80.9,0.6,0.12,184.3
2016-10-25,,72.1,0.65,0.14,175.2
2016-10-26,16.73,79.3,0.69,0.13,179.4
2016-10-27,12.87,80.2,0.66,0.14,171.0
2016-10-28,16.63,83.8,0.47,0.13,172.5
2016-10-29,14.38,84.0,0.49,0.13,170.2
2016-10-30,13.66,80.9,,0.12,176.5
2016-10-31,13.45,86.6,0.49,0.13,178.4
2016-11-01,15.07,,0.52,0.14,164.0
2016-11-02,13.93,81.1,0.7,0.1,178.7
2016-11-03,14.02,87.1,0.7,0.11,
2016-11-04,15.35,86.0,0.53,0.13,169.7
2016-11-05,17.79,83.1,0.6,0.12,184.1
2016-11-06,16.03,77.9,,0.13,184.2
2016-11-07,15.42,84.3,0.73,0.13,185.0
2016-11-08,15.66,74.6,0.5,0.12,176.8
2016-11-09,15.96,76.1,0.3,0.11,161.0
2016-11-10,13.89,80.6,0.77,0.13,180.8
2016-11-11,14.34,80.7,0.42,0.11,167.2
2016-11-12,16.0,81.8,0.65,0.11,184.5
2016-11-13,,77.9,,0.12,173.3
2016-11-14,17.48,76.8,0.62,0.13,182.8
2016-11-15,17.15,87.8,0.64,0.1,182.5
2016-11-16,14.24,70.4,0.66,0.12,174.6
2016-11-17,19.96,74.9,0.53,0.12,176.8
2016-11-18,15.07,72.8,0.35,0.11,167.7
2016-11-19,18.43,79.0,,0.11,204.3
2016-11-20,18.81,79.3,0.43,0.1,189.1
2016-11-21,19.41,75.7,0.73,0.11,194.1
2016-11-22,17.38,80.0,0.65,0.12,179.8
2016-11-23,18.37,71.3,0.64,0.13,176.8
2016-11-24,,84.4,0.54,0.12,174.6
2016-11-25,16.26,74.5,0.56,0.12,180.7
2016-11-26,16.12,80.7,0.43,0.13,165.5
2016-11-27,16.14,85.9,0.54,0.1,190.2
2016-11-28,19.72,73.4,0.36,0.11,166.4
2016-11-29,17.26,85.6,0.82,0.12,197.2
2016-11-30,18.66,75.1,,0.13,174.7
2016-12-01,18.24,82.4,0.64,0.12,179.1
2016-12-02,19.69,82.7,0.42,0.12,171.8
2016-12-03,19.0,71.8,0.57,0.12,
2016-12-04,20.48,80.7,0.59,0.1,184.7
2016-12-05,16.02,79.2,0.53,0.1,177.0
2016-12-06,14.24,77.3,0.63,,174.2
2016-12-07,16.99,67.8,0.72,,180.9
2016-12-08,15.8,76.9,,0.11,162.7
2016-12-09,19.78,79.4,0.43,0.11,
2016-12-10,15.79,85.0,0.42,0.09,177.7
2016-12-11,17.53,77.5,1.0,0.12,197.9
2016-12-12,,70.6,0.52,0.13,164.6
2016-12-13,16.85,81.2,0.45,0.11,
2016-12-14,15.92,78.3,0.7,0.11,183.4
2016-12-15,18.27,76.4,0.56,0.1,181.0
2016-12-16,20.07,77.5,0.7,0.09,190.2
2016-12-17,18.33,77.1,0.66,0.12,173.0
2016-12-18,17.18,,0.59,0.09,190.2
2016-12-19,21.76,79.3,0.63,0.09,
2016-12-20,22.24,79.5,0.49,0.09,184.4
2016-12-21,,68.6,0.55,0.11,175.9
2016-12-22,20.69,77.8,0.78,0.11,
2016-12-23,18.62,80.4,0.81,0.1,194.8
2016-12-24,17.71,,0.64,0.11,
2016-12-25,19.86,73.8,0.58,0.11,182.6
2016-12-26,,73.5,0.61,0.11,187.5
2016-12-27,20.11,81.8,0.49,0.09,
2016-12-28,21.03,78.8,0.59,0.09,189.9
2016-12-29,19.9,72.6,0.61,0.1,189.5
2016-12-30,18.3,78.6,0.69,0.11,189.2
2016-12-31,21.81,80.7,0.4,,183.4
2017-01-01,18.78,68.9,0.51,0.09,186.7
2017-01-02,20.96,77.1,0.34,0.09,
2017-01-03,18.85,79.8,0.64,0.09,186.2
2017-01-04,21.24,73.6,0.59,0.1,179.1
2017-01-05,20.61,75.5,0.88,0.1,209.9
2017-01-06,21.74,77.7,0.69,0.1,193.7
2017-01-07,19.51,79.8,0.67,0.11,191.9
2017-01-08,20.71,69.4,0.81,0.09,192.8
2017-01-09,20.3,76.0,0.85,0.1,203.5
2017-01-10,22.02,79.1,0.63,0.1,196.4
2017-01-11,22.13,72.8,0.62,0.09,192.4
2017-01-12,20.06,78.0,0.77,,200.1
2017-01-13,21.17,79.0,0.8,0.08,207.7
2017-01-14,19.92,,,0.1,197.8
2017-01-15,21.27,72.9,,0.09,190.5
2017-01-16,23.52,79.6,0.52,0.09,195.5
2017-01-17,21.29,74.2,0.74,,199.1
2017-01-18,20.38,75.5,0.52,0.1,182.9
2017-01-19,23.27,68.5,0.56,0.1,184.7
2017-01-20,24.17,75.1,0.76,0.08,201.5
2017-01-21,19.9,70.2,0.72,0.1,191.4
2017-01-22,23.28,62.6,0.71,0.11,
2017-01-23,23.07,70.9,0.53,0.09,189.3
2017-01-24,22.56,77.4,0.47,0.1,182.3
2017-01-25,21.37,74.2,0.72,0.08,
2017-01-26,21.81,62.3,0.78,0.09,185.6
2017-01-27,20.58,70.4,0.58,0.1,183.9
2017-01-28,19.18,62.5,0.68,0.07,188.2
2017-01-29,19.87,63.3,0.51,0.09,173.4
2017-01-30,21.81,73.4,0.59,0.09,190.6
2017-01-31,23.22,66.7,0.7,0.07,196.2
2017-02-01,22.6,74.7,0.57,0.08,196.5
2017-02-02,21.32,70.2,0.3,0.09,176.7
2017-02-03,21.98,70.8,0.3,,174.0
2017-02-04,22.31,70.1,0.73,0.07,202.0
2017-02-05,22.52,70.4,0.85,0.09,197.3
2017-02-06,23.97,72.6,0.62,0.08,197.1
2017-02-07,22.9,82.6,,0.06,207.0
2017-02-08,22.84,67.2,0.43,0.08,179.4
2017-02-09,22.58,75.9,0.89,0.09,210.9
2017-02-10,24.11,66.0,0.84,0.07,203.7
2017-02-11,24.28,69.0,0.3,0.08,172.2
2017-02-12,25.53,63.7,0.5,0.08,184.8
2017-02-13,23.71,58.1,0.72,0.09,201.5
2017-02-14,22.93,76.9,0.35,0.07,197.7
2017-02-15,23.97,73.1,0.72,0.1,201.6
2017-02-16,,64.3,0.4,0.1,182.6
2017-02-17,21.36,69.1,,0.08,210.8
2017-02-18,23.17,70.8,0.53,0.07,199.2
2017-02-19,23.07,69.2,0.56,0.09,189.6
2017-02-20,24.23,67.4,0.56,0.07,197.0
2017-02-21,25.49,62.6,0.42,0.08,188.6
2017-02-22,23.62,65.4,0.7,0.08,191.5
2017-02-23,25.13,73.1,0.59,0.08,188.6
2017-02-24,26.13,80.9,0.56,0.08,206.2
2017-02-25,24.41,69.5,0.77,0.09,206.0
2017-02-26,22.69,66.8,0.3,0.07,
2017-02-27,26.19,,0.67,0.08,211.0
2017-02-28,23.89,63.9,0.76,0.08,205.8
2017-03-01,25.85,61.4,0.62,0.08,199.7
2017-03-02,26.27,64.4,0.57,0.07,199.1
2017-03-03,24.17,60.8,0.65,0.07,191.6
2017-03-04,24.38,73.5,,0.09,211.2
2017-03-05,25.5,61.1,0.74,0.08,200.0
2017-03-06,26.21,63.3,0.57,0.08,189.9
2017-03-07,23.95,65.2,0.67,0.05,212.4
2017-03-08,23.09,61.7,0.73,0.07,202.2
2017-03-09,26.06,69.8,0.58,0.08,204.2
2017-03-10,23.67,67.7,0.3,0.07,181.2
2017-03-11,24.4,61.2,0.6,,200.9
2017-03-12,25.91,49.6,0.81,0.07,201.1
2017-03-13,25.66,,0.71,0.08,203.3
2017-03-14,27.22,66.0,0.66,0.06,209.9
2017-03-15,24.76,57.0,0.63,0.06,208.1
2017-03-16,23.81,59.6,0.62,0.08,191.2
2017-03-17,22.52,59.2,0.41,0.07,179.3
2017-03-18,22.55,64.5,0.53,0.06,192.4
2017-03-19,26.45,69.8,0.8,0.06,225.0
2017-03-20,,64.6,0.6,0.07,193.3
2017-03-21,22.82,57.2,0.69,0.06,195.4
2017-03-22,24.58,62.0,0.49,0.07,196.1
2017-03-23,23.86,,0.7,,201.0
2017-03-24,26.01,51.5,0.4,0.06,183.0
2017-03-25,26.45,63.3,0.51,0.07,207.4
2017-03-26,25.98,62.7,0.56,0.05,201.7
2017-03-27,23.25,57.5,0.76,0.06,198.7
2017-03-28,24.19,64.9,0.74,0.07,205.0
2017-03-29,24.22,59.7,0.51,0.08,186.4
2017-03-30,,58.3,0.68,0.06,198.0
2017-03-31,25.41,57.6,0.59,0.05,191.9
2017-04-01,24.77,,0.61,0.06,196.1
2017-04-02,25.23,58.6,0.35,0.06,184.2
2017-04-03,23.3,54.8,0.55,0.06,176.8
2017-04-04,24.16,50.5,0.61,0.07,191.8
2017-04-05,21.07,63.9,0.59,0.06,193.4
2017-04-06,27.74,53.9,0.91,0.06,
2017-04-07,25.68,57.7,0.52,0.07,195.0
2017-04-08,25.82,60.8,0.52,0.03,203.4
2017-04-09,26.14,56.8,0.73,0.06,220.8
2017-04-10,22.59,59.9,0.38,0.07,192.0
2017-04-11,22.94,53.3,0.72,0.05,200.7
2017-04-12,23.39,59.5,0.49,0.07,186.0
2017-04-13,23.47,61.1,0.55,0.05,211.8
2017-04-14,26.32,58.4,0.73,0.06,207.8
2017-04-15,25.03,55.5,0.5,0.05,192.6
2017-04-16,22.66,58.4,0.56,0.05,192.1
2017-04-17,22.8,55.9,0.74,0.06,194.1
2017-04-18,25.22,46.2,,0.05,186.8
2017-04-19,26.0,53.4,0.55,0.07,198.0
2017-04-20,,48.3,0.53,0.05,188.6
2017-04-21,23.88,61.3,0.59,0.06,199.9
2017-04-22,25.35,55.2,0.63,0.06,188.9
2017-04-23,25.03,,0.6,0.04,204.4
2017-04-24,23.73,62.6,0.49,0.07,179.7
2017-04-25,,52.8,0.66,0.05,
2017-04-26,24.43,50.6,0.63,0.06,
2017-04-27,23.93,54.2,0.34,0.05,183.1
2017-04-28,25.26,58.1,0.74,0.06,208.4
2017-04-29,24.46,50.7,0.38,,181.4
2017-04-30,23.73,56.2,0.3,0.05,185.0
2017-05-01,24.62,59.1,0.55,0.06,191.6
2017-05-02,26.02,51.5,0.69,0.04,201.9
2017-05-03,25.08,48.5,0.43,0.06,192.4
2017-05-04,23.4,52.2,0.53,0.05,195.3
2017-05-05,25.37,50.9,0.38,0.05,184.9
2017-05-06,23.12,49.1,0.48,0.05,183.1
2017-05-07,23.29,,0.69,0.06,211.7
2017-05-08,23.77,54.9,0.63,0.07,190.2
2017-05-09,24.64,55.1,0.49,0.06,189.5
2017-05-10,24.59,45.8,0.56,0.04,193.4
2017-05-11,24.81,45.6,0.72,0.06,204.9
2017-05-12,26.64,48.4,0.82,0.06,209.2
2017-05-13,22.57,47.9,0.39,0.04,183.0
2017-05-14,25.29,49.0,0.71,0.04,200.0
2017-05-15,23.34,45.1,0.5,0.05,182.6
2017-05-16,,49.8,0.72,0.05,201.3
2017-05-17,26.41,51.0,0.73,0.04,204.8
2017-05-18,24.94,46.2,0.54,0.06,186.7
2017-05-19,22.68,50.0,0.79,0.05,202.4
2017-05-20,24.69,48.3,0.4,,187.9
2017-05-21,22.94,42.9,0.82,0.04,204.7
2017-05-22,25.69,58.8,0.6,0.05,197.2
2017-05-23,21.63,48.0,0.5,0.05,169.2
2017-05-24,23.21,50.5,0.84,0.05,201.6
2017-05-25,18.62,64.4,0.9,0.05,211.9
2017-05-26,20.87,41.0,0.52,0.04,177.1
2017-05-27,24.06,47.6,0.35,0.05,178.2
2017-05-28,23.2,46.0,0.3,0.02,179.6
2017-05-29,,52.4,0.55,0.04,197.2
2017-05-30,22.25,58.2,0.75,0.04,204.9
2017-05-31,,52.0,0.66,0.03,199.5
2017-06-01,23.31,56.1,0.91,0.04,211.7
2017-06-02,20.76,45.8,0.63,0.04,191.3
2017-06-03,19.65,42.2,0.61,0.03,180.8
2017-06-04,22.26,50.3,0.6,0.03,188.1
2017-06-05,25.3,55.9,0.63,,206.0
2017-06-06,22.82,45.6,0.68,0.02,196.2
2017-06-07,,55.9,0.47,0.04,187.9
2017-06-08,21.86,38.3,0.51,0.04,184.4
2017-06-09,21.16,47.2,0.61,0.05,184.8
2017-06-10,21.86,44.5,0.47,0.03,189.9
2017-06-11,23.15,46.1,0.61,0.03,199.2
2017-06-12,21.16,46.2,0.56,0.05,184.6
2017-06-13,21.54,35.4,0.75,0.03,197.3
2017-06-14,23.83,54.7,0.6,0.05,191.8
2017-06-15,19.7,46.0,0.65,0.04,191.3
2017-06-16,19.67,53.4,0.55,0.04,194.0
2017-06-17,20.33,45.8,0.44,0.03,177.7
2017-06-18,18.81,44.9,0.67,0.03,192.1
2017-06-19,22.6,39.9,0.58,0.02,192.0
2017-06-20,20.44,48.0,0.72,0.05,194.8
2017-06-21,22.02,,0.99,0.02,200.7
2017-06-22,20.58,,0.61,0.04,181.3
2017-06-23,17.97,50.3,0.69,0.04,191.2
2017-06-24,18.64,41.6,0.68,0.03,186.9
2017-06-25,19.51,40.3,0.46,0.03,176.5
2017-06-26,19.75,45.8,0.55,0.01,186.5
2017-06-27,20.04,36.5,0.49,0.03,172.6
2017-06-28,21.23,36.8,0.5,0.04,175.5
2017-06-29,20.23,37.0,0.56,0.04,184.0
2017-06-30,21.9,,0.57,0.03,192.5
2017-07-01,19.52,48.9,0.58,0.03,
2017-07-02,21.06,34.5,,0.02,171.6
2017-07-03,17.78,38.8,0.79,0.03,182.2
2017-07-04,18.99,50.6,0.82,0.02,202.7
2017-07-05,17.18,47.8,0.57,0.01,176.2
2017-07-06,21.18,47.3,0.49,0.02,182.3
2017-07-07,20.24,41.3,0.79,0.04,201.6
2017-07-08,18.92,34.4,0.83,0.02,185.7
2017-07-09,23.97,39.4,0.76,0.01,199.2
2017-07-10,20.35,46.3,0.71,0.02,195.8
2017-07-11,21.11,42.8,0.43,0.05,174.2
2017-07-12,19.0,36.4,0.71,0.04,176.7
2017-07-13,15.13,41.8,0.66,0.02,175.7
2017-07-14,17.14,46.2,0.49,0.03,171.0
2017-07-15,19.08,40.9,0.62,0.01,184.8
2017-07-16,,37.0,0.71,0.02,186.3
2017-07-17,16.56,41.8,0.43,0.03,169.6
2017-07-18,21.72,40.5,,0.04,171.1
2017-07-19,17.05,36.9,0.71,-0.0,195.9
2017-07-20,19.73,38.0,0.7,0.03,184.1
2017-07-21,19.78,44.9,0.45,0.02,176.4
2017-07-22,17.17,44.6,0.74,0.03,193.4
2017-07-23,17.12,39.7,0.52,0.03,172.2
2017-07-24,16.82,,0.58,0.03,177.9
2017-07-25,17.92,38.7,,0.02,177.7
2017-07-26,18.57,34.8,0.73,0.02,188.1
2017-07-27,18.68,37.6,0.68,0.01,191.7
2017-07-28,17.85,45.7,0.41,0.02,173.4
2017-07-29,17.84,36.4,0.3,0.02,166.3
2017-07-30,15.69,41.5,0.72,0.01,179.6
2017-07-31,16.53,45.5,0.39,0.02,172.3
2017-08-01,20.45,33.1,0.51,0.02,178.9
2017-08-02,18.26,43.5,0.3,0.02,174.5
2017-08-03,15.25,45.4,0.63,0.02,182.5
2017-08-04,19.78,34.5,0.71,,194.4
2017-08-05,18.74,37.8,0.78,0.01,193.4
2017-08-06,16.21,43.6,,0.02,174.9
2017-08-07,16.85,40.9,0.45,,166.7
2017-08-08,19.34,47.9,0.61,0.01,198.5
2017-08-09,18.0,37.9,0.35,0.03,166.6
2017-08-10,18.61,45.9,0.61,0.01,178.2
2017-08-11,16.56,40.8,,0.0,182.3
2017-08-12,17.54,41.2,0.57,0.05,175.3
2017-08-13,15.69,43.0,0.88,0.02,191.1
2017-08-14,16.81,42.2,0.3,0.01,168.2
2017-08-15,,26.4,,0.02,173.7
2017-08-16,15.83,39.3,0.79,0.03,178.7
2017-08-17,14.25,38.8,0.63,0.01,171.6
2017-08-18,15.43,39.5,0.58,0.02,170.6
2017-08-19,17.64,34.7,0.62,0.02,167.0
2017-08-20,17.43,35.8,0.79,0.02,186.4
2017-08-21,16.67,39.5,0.74,0.02,185.6
2017-08-22,17.58,43.0,0.59,,182.8
2017-08-23,16.04,40.7,0.52,0.02,175.2
2017-08-24,14.53,44.9,0.32,0.01,170.6
2017-08-25,,44.6,0.57,0.01,189.8
2017-08-26,,39.5,0.73,0.02,
2017-08-27,14.2,42.5,0.53,0.02,170.6
2017-08-28,15.83,38.4,0.55,0.01,169.5
2017-08-29,14.97,45.6,0.69,0.03,183.2
2017-08-30,16.82,39.9,0.57,0.02,184.9
2017-08-31,16.26,37.8,0.65,0.02,182.3
2017-09-01,16.36,46.5,0.68,,188.1
2017-09-02,12.37,38.6,0.57,,
2017-09-03,13.42,48.4,0.5,0.01,170.2
2017-09-04,15.85,34.3,0.46,0.02,173.6
2017-09-05,18.4,35.8,0.61,0.04,172.6
2017-09-06,12.39,,0.5,0.01,168.6
2017-09-07,15.86,39.8,0.57,,185.4
2017-09-08,,45.3,0.63,0.01,177.7
2017-09-09,15.13,32.6,0.66,0.02,186.9
2017-09-10,15.54,45.3,0.57,0.0,187.1
2017-09-11,14.86,38.0,0.69,0.02,174.4
2017-09-12,17.0,39.2,0.61,0.01,181.2
2017-09-13,15.36,40.6,0.59,0.01,179.0
2017-09-14,12.7,39.8,0.88,0.0,191.3
2017-09-15,16.82,39.0,0.47,0.02,171.5
2017-09-16,16.14,39.0,0.76,0.01,188.0
2017-09-17,16.64,42.8,0.49,0.01,177.0
2017-09-18,13.48,40.2,0.3,0.03,151.0
2017-09-19,17.72,42.9,0.72,0.01,194.9
2017-09-20,14.34,42.5,0.41,-0.0,168.1
2017-09-21,15.57,34.2,0.66,0.01,175.0
2017-09-22,16.04,38.0,0.45,-0.01,184.3
2017-09-23,13.35,33.8,0.49,0.01,168.5
2017-09-24,16.28,44.7,0.41,0.01,174.2
2017-09-25,13.13,45.3,0.7,0.0,184.3
2017-09-26,14.65,41.7,0.63,0.02,179.1
2017-09-27,14.08,42.7,0.72,0.0,
2017-09-28,14.61,33.2,0.81,-0.0,190.7
2017-09-29,18.94,42.9,0.56,0.0,181.4
2017-09-30,13.01,37.4,0.63,0.02,172.5
2017-10-01,15.64,49.2,0.51,0.0,175.9
2017-10-02,14.07,42.4,0.45,0.02,165.6
2017-10-03,17.56,46.1,0.45,-0.0,186.8
2017-10-04,14.89,41.5,0.66,0.01,180.9
2017-10-05,14.04,40.5,0.6,0.02,183.1
2017-10-06,13.01,37.4,0.81,0.01,176.6
2017-10-07,14.22,36.2,0.68,0.02,177.6
2017-10-08,15.18,45.9,0.67,-0.0,188.0
2017-10-09,16.26,45.6,0.89,0.01,195.6
2017-10-10,,49.8,0.7,0.0,184.6
2017-10-11,16.28,,0.52,-0.0,169.3
2017-10-12,15.64,33.6,0.73,-0.01,181.7
2017-10-13,16.46,42.8,0.7,0.01,187.7
2017-10-14,15.78,44.1,,0.0,203.7
2017-10-15,16.6,45.3,0.62,0.0,195.9
2017-10-16,13.83,42.4,0.82,-0.0,187.0
2017-10-17,17.25,44.9,0.59,-0.0,185.6
2017-10-18,14.11,39.3,0.5,0.02,163.1
2017-10-19,15.02,45.1,0.78,0.0,197.5
2017-10-20,15.3,42.2,0.64,-0.0,179.2
2017-10-21,15.75,44.2,0.71,0.0,185.3
2017-10-22,16.74,,0.5,0.02,175.0
2017-10-23,16.18,39.7,0.76,0.02,202.5
2017-10-24,13.27,47.1,0.51,-0.01,183.3
2017-10-25,15.58,43.1,0.64,0.02,179.0
2017-10-26,19.29,38.7,0.54,-0.01,188.7
2017-10-27,15.21,43.7,0.68,0.01,189.1
2017-10-28,16.15,35.9,0.92,-0.0,190.4
2017-10-29,16.29,49.8,,0.0,185.7
2017-10-30,13.85,38.7,0.8,-0.01,196.5
2017-10-31,14.19,38.8,0.73,0.01,186.4
2017-11-01,17.45,37.9,0.65,-0.0,188.1
2017-11-02,,47.5,0.67,0.0,182.8
2017-11-03,14.7,41.0,0.71,-0.01,188.6
2017-11-04,14.59,54.4,0.61,0.02,178.8
2017-11-05,18.02,40.7,0.49,0.01,185.1
2017-11-06,17.39,50.9,0.44,-0.0,182.4
2017-11-07,15.73,54.5,0.7,-0.01,
2017-11-08,18.45,47.6,0.77,-0.0,203.6
2017-11-09,16.17,46.6,,0.0,191.2
2017-11-10,17.87,42.1,0.47,0.01,184.3
2017-11-11,15.16,35.7,0.58,-0.0,175.4
2017-11-12,12.26,54.1,0.39,-0.0,177.8
2017-11-13,17.19,38.0,0.72,0.01,191.3
2017-11-14,16.19,48.0,0.86,-0.0,199.5
2017-11-15,17.69,50.1,0.55,0.01,179.5
2017-11-16,14.61,53.6,0.45,0.01,179.9
2017-11-17,15.98,48.5,0.67,-0.01,195.0
2017-11-18,17.99,43.1,0.72,0.01,189.6
2017-11-19,17.77,44.1,0.58,-0.03,189.4
2017-11-20,16.59,49.0,0.85,0.0,200.6
2017-11-21,17.42,44.1,0.58,-0.01,196.6
2017-11-22,16.19,46.4,0.76,0.01,186.0
2017-11-23,14.52,49.7,0.55,-0.0,178.4
2017-11-24,17.41,50.6,0.56,0.03,188.1
2017-11-25,17.31,42.9,0.51,-0.0,178.2
2017-11-26,17.12,46.1,0.62,-0.01,197.3
2017-11-27,16.98,52.9,0.56,0.01,192.0
