timestamp,temperature,humidity,industrial_activity,tariff,demand
2016-06-15,22.01,64.8,0.41,0.15,165.9
2016-06-16,20.28,58.5,0.41,0.17,159.3
2016-06-17,20.13,67.3,0.54,0.19,160.4
2016-06-18,22.45,65.3,0.6,0.16,186.8
2016-06-19,19.59,,0.49,0.18,154.1
2016-06-20,19.3,70.6,0.37,0.18,155.2
2016-06-21,21.55,62.7,0.72,0.18,183.9
2016-06-22,19.21,65.3,0.49,0.17,162.2
2016-06-23,21.18,66.2,0.67,0.18,174.1
2016-06-24,20.1,62.8,0.77,0.2,167.4
2016-06-25,22.39,70.5,0.57,0.18,172.5
2016-06-26,22.8,59.0,0.48,0.18,159.6
2016-06-27,21.51,67.7,0.37,0.18,159.7
2016-06-28,,73.0,0.3,0.17,154.0
2016-06-29,17.82,67.7,0.6,0.17,162.1
2016-06-30,23.63,71.2,0.67,0.2,
2016-07-01,18.69,68.5,0.42,0.17,159.6
2016-07-02,19.86,74.8,0.57,0.17,171.7
2016-07-03,18.73,,0.62,0.19,168.1
2016-07-04,20.49,71.5,0.45,0.17,167.3
2016-07-05,20.02,63.7,0.79,0.18,174.3
2016-07-06,20.35,73.2,0.55,0.16,171.9
2016-07-07,21.29,66.0,0.53,0.18,160.2
2016-07-08,18.48,84.7,0.6,0.18,172.2
2016-07-09,21.34,67.4,0.47,,173.0
2016-07-10,21.6,58.4,0.76,0.17,180.3
2016-07-11,20.23,62.7,0.38,0.17,149.7
2016-07-12,16.45,67.5,0.5,0.17,160.6
2016-07-13,18.61,72.6,0.6,0.17,
2016-07-14,18.0,65.0,0.3,0.16,147.7
2016-07-15,16.55,71.3,0.65,0.16,160.4
2016-07-16,16.79,74.4,0.57,0.16,170.8
2016-07-17,18.3,72.1,0.71,0.14,187.3
2016-07-18,18.92,73.2,0.48,0.16,172.3
2016-07-19,19.89,64.9,0.62,0.15,174.9
2016-07-20,20.17,73.4,1.0,0.17,195.1
2016-07-21,17.95,74.9,0.82,0.16,175.3
2016-07-22,19.47,69.3,0.59,0.18,163.7
2016-07-23,16.7,66.8,0.65,0.19,
2016-07-24,20.04,64.6,0.79,0.15,187.2
2016-07-25,16.19,60.3,0.3,0.15,147.4
2016-07-26,18.76,69.9,0.97,0.15,195.2
2016-07-27,19.01,69.8,0.88,0.15,186.3
2016-07-28,15.03,71.9,0.71,,172.5
2016-07-29,15.36,68.8,0.84,0.18,163.8
2016-07-30,16.76,68.9,0.46,0.16,166.4
2016-07-31,17.61,74.6,,0.15,176.1
2016-08-01,16.11,81.8,0.67,0.17,171.6
2016-08-02,14.5,75.4,0.65,0.15,169.1
2016-08-03,18.31,72.3,0.63,0.16,169.7
2016-08-04,,79.2,0.62,0.15,171.9
2016-08-05,16.32,70.3,0.52,0.15,155.5
2016-08-06,16.81,67.8,0.51,0.16,158.7
2016-08-07,17.89,67.8,0.8,0.15,173.0
2016-08-08,14.43,72.2,0.68,0.13,169.7
2016-08-09,16.86,75.8,0.49,0.16,169.0
2016-08-10,15.59,74.6,0.64,0.16,166.6
2016-08-11,15.69,71.6,0.38,0.15,150.8
2016-08-12,19.39,77.3,0.48,0.16,166.5
2016-08-13,17.07,80.1,0.58,0.15,
2016-08-14,16.65,76.8,0.71,0.14,182.3
2016-08-15,15.75,80.9,0.48,0.16,152.1
2016-08-16,16.18,71.7,0.82,0.17,182.5
2016-08-17,12.34,74.3,,0.16,158.5
2016-08-18,17.22,78.5,0.82,0.14,187.7
2016-08-19,14.94,74.8,0.61,,167.3
2016-08-20,19.02,77.6,0.67,0.17,178.4
2016-08-21,14.42,76.1,0.7,0.16,165.9
2016-08-22,14.55,73.3,0.79,0.17,169.3
2016-08-23,17.12,84.2,0.33,0.15,166.0
2016-08-24,15.56,81.2,0.36,0.15,150.2
2016-08-25,16.91,80.5,0.43,0.16,159.4
2016-08-26,13.47,72.4,0.68,0.15,168.3
2016-08-27,14.14,76.5,0.35,0.15,151.0
2016-08-28,15.06,84.6,0.62,0.15,175.8
2016-08-29,15.99,71.9,0.6,,174.5
2016-08-30,15.64,77.4,,0.16,162.0
2016-08-31,13.58,65.0,0.51,0.16,153.4
2016-09-01,15.04,74.2,0.73,,171.6
2016-09-02,15.4,81.1,0.66,0.14,166.5
2016-09-03,14.05,74.9,0.83,0.16,
2016-09-04,13.67,72.6,0.47,0.15,162.2
2016-09-05,15.85,79.7,0.36,0.16,
2016-09-06,14.98,82.9,0.7,0.14,172.8
2016-09-07,15.9,69.2,0.43,0.16,159.9
2016-09-08,13.89,73.9,0.85,0.16,173.4
2016-09-09,17.17,76.7,0.63,0.13,176.7
2016-09-10,14.56,72.0,0.36,0.16,149.3
2016-09-11,13.27,78.4,0.53,0.15,156.9
2016-09-12,15.03,,0.71,,173.0
2016-09-13,17.72,85.5,0.62,0.14,188.2
2016-09-14,16.44,68.5,0.46,0.12,161.5
2016-09-15,16.61,80.8,0.67,0.13,178.9
2016-09-16,13.18,,0.74,0.15,173.9
2016-09-17,15.74,76.3,0.43,0.16,176.4
2016-09-18,12.5,71.5,0.51,0.15,162.5
2016-09-19,15.22,70.2,0.36,0.15,161.4
2016-09-20,13.83,74.8,0.66,0.16,
2016-09-21,15.91,,0.56,,173.7
2016-09-22,15.96,70.7,0.6,0.14,174.4
2016-09-23,15.55,84.7,0.58,0.15,180.3
2016-09-24,16.33,69.5,0.7,0.15,175.7
2016-09-25,14.39,83.7,0.83,0.14,183.8
2016-09-26,14.2,79.1,0.59,0.14,165.9
2016-09-27,14.5,83.6,0.71,0.15,173.1
2016-09-28,13.07,87.2,0.83,0.14,185.4
2016-09-29,14.6,82.5,0.6,0.12,178.2
2016-09-30,13.39,77.6,,0.14,161.4
2016-10-01,17.98,81.3,0.7,0.16,180.9
2016-10-02,13.56,82.0,0.48,0.14,166.1
2016-10-03,15.83,90.5,0.59,0.13,183.5
2016-10-04,14.37,79.8,0.62,0.12,173.6
2016-10-05,,86.0,0.65,0.14,181.4
2016-10-06,12.12,80.7,0.99,0.13,187.7
2016-10-07,14.08,80.4,0.57,0.14,176.2
2016-10-08,13.16,77.4,0.73,0.14,176.2
2016-10-09,12.91,83.3,0.46,0.14,162.2
2016-10-10,13.29,76.2,0.61,0.14,177.7
2016-10-11,15.73,69.5,0.66,0.13,162.9
2016-10-12,16.55,75.0,0.54,0.13,176.3
2016-10-13,14.05,94.0,0.76,0.14,181.4
2016-10-14,13.57,79.3,0.6,0.14,157.5
2016-10-15,13.38,75.0,0.63,0.14,167.1
2016-10-16,15.67,77.3,0.72,0.13,
2016-10-17,17.26,86.8,0.57,0.14,181.0
2016-10-18,16.56,88.0,0.96,0.15,200.0
2016-10-19,16.52,82.9,0.53,0.12,
2016-10-20,13.12,82.8,0.81,0.14,183.5
2016-10-21,13.51,,0.42,0.12,167.4
2016-10-22,17.52,81.6,0.38,0.14,171.6
2016-10-23,,75.2,0.3,0.12,159.4
2016-10-24,18.51,80.5,0.6,0.13,184.0
2016-10-25,13.08,73.7,0.54,0.13,160.5
2016-10-26,15.98,84.4,0.54,0.12,184.4
2016-10-27,14.74,74.5,0.62,0.13,182.1
2016-10-28,14.61,78.0,,0.14,182.0
2016-10-29,20.13,90.2,0.44,0.12,180.4
2016-10-30,16.31,92.4,0.61,,178.8
2016-10-31,14.98,78.4,0.63,0.12,171.4
2016-11-01,,82.9,0.42,0.12,169.1
2016-11-02,,78.5,0.46,0.13,177.1
2016-11-03,,90.0,0.76,0.12,176.1
2016-11-04,16.72,73.4,0.55,0.13,171.5
2016-11-05,14.27,75.2,0.57,0.12,
2016-11-06,15.79,88.4,0.74,0.14,184.1
2016-11-07,15.6,75.7,0.65,0.12,183.1
2016-11-08,15.43,81.6,0.94,0.13,200.3
2016-11-09,15.11,81.0,0.54,0.11,174.0
2016-11-10,16.9,88.3,0.64,0.12,
2016-11-11,14.64,71.4,0.47,0.13,154.2
2016-11-12,17.51,77.8,0.74,0.12,180.7
2016-11-13,13.51,69.0,0.69,,177.8
2016-11-14,17.73,78.8,0.3,0.11,171.6
2016-11-15,19.3,74.0,0.67,0.13,184.1
2016-11-16,15.57,80.5,0.53,0.11,166.8
2016-11-17,19.55,73.7,0.46,0.12,175.3
2016-11-18,18.97,79.5,0.67,0.13,180.4
2016-11-19,17.3,82.6,0.9,0.1,200.9
2016-11-20,14.17,88.2,0.65,0.13,174.9
2016-11-21,17.37,77.8,0.63,0.14,191.8
2016-11-22,15.28,82.7,0.67,0.11,181.9
2016-11-23,15.75,79.2,0.59,0.12,178.9
2016-11-24,17.06,76.6,0.53,0.11,172.9
2016-11-25,19.49,71.9,0.59,0.13,179.0
2016-11-26,19.29,66.8,0.65,0.11,185.6
2016-11-27,15.57,79.5,0.72,,184.7
2016-11-28,16.13,81.8,0.52,0.12,170.1
2016-11-29,15.28,75.3,0.82,0.13,185.0
2016-11-30,18.71,74.2,0.57,,174.2
2016-12-01,18.1,86.0,0.71,0.11,187.2
2016-12-02,20.18,82.9,0.43,0.12,174.6
2016-12-03,16.47,79.3,0.44,,179.7
2016-12-04,19.38,78.8,0.67,0.11,191.6
2016-12-05,18.33,72.7,0.66,0.11,176.6
2016-12-06,17.54,71.5,0.8,0.12,
2016-12-07,16.52,82.8,0.68,0.12,177.6
2016-12-08,17.52,83.8,0.89,0.1,197.2
2016-12-09,19.12,81.1,0.52,0.12,174.0
2016-12-10,16.41,62.7,0.53,0.1,179.0
2016-12-11,17.9,74.1,0.78,0.12,183.9
2016-12-12,18.43,68.3,0.68,0.11,182.4
2016-12-13,19.42,75.4,0.62,0.11,186.9
2016-12-14,18.58,77.0,0.63,0.12,185.4
2016-12-15,18.32,77.8,0.76,0.1,182.9
2016-12-16,16.14,72.7,0.52,0.12,163.0
2016-12-17,18.06,80.8,0.61,0.12,197.3
2016-12-18,18.53,70.6,0.71,0.1,181.5
2016-12-19,16.77,81.7,0.51,0.12,180.5
2016-12-20,17.8,79.7,0.35,0.09,177.5
2016-12-21,17.78,75.0,0.48,0.11,
2016-12-22,21.24,77.8,0.53,0.12,183.2
2016-12-23,18.94,80.5,0.63,,192.2
2016-12-24,19.6,77.7,0.67,0.1,193.2
2016-12-25,16.87,75.7,0.64,0.11,176.9
2016-12-26,19.18,73.0,0.53,0.11,176.8
2016-12-27,19.51,,0.69,0.11,188.1
2016-12-28,20.3,83.9,0.51,0.1,187.8
2016-12-29,19.58,79.9,0.41,0.12,178.4
2016-12-30,22.36,71.0,0.73,0.1,196.0
2016-12-31,20.63,78.2,0.76,0.1,197.7
2017-01-01,20.03,70.7,0.65,0.09,188.1
2017-01-02,21.62,72.3,0.76,0.1,
2017-01-03,22.28,82.1,0.61,0.11,201.9
2017-01-04,19.22,70.9,0.62,0.1,182.6
2017-01-05,17.96,73.4,0.87,0.11,197.5
2017-01-06,22.05,69.1,0.3,0.09,173.5
2017-01-07,21.47,66.4,0.65,0.1,
2017-01-08,22.07,66.3,0.68,0.11,182.8
2017-01-09,20.71,76.3,0.55,0.08,192.1
2017-01-10,,63.6,0.34,0.1,167.6
2017-01-11,20.5,75.0,0.63,0.09,190.3
2017-01-12,23.48,73.5,0.62,0.09,190.4
2017-01-13,24.16,79.2,0.72,0.09,211.3
2017-01-14,16.8,68.5,0.64,0.09,177.3
2017-01-15,22.59,,0.54,,187.4
2017-01-16,22.5,73.8,0.6,0.09,193.1
2017-01-17,21.93,77.3,0.41,0.1,189.6
2017-01-18,21.04,76.6,0.64,0.07,193.2
2017-01-19,22.27,71.0,0.69,0.09,189.4
2017-01-20,19.44,74.2,0.61,0.08,196.2
2017-01-21,21.22,76.0,0.76,0.1,202.2
2017-01-22,21.31,72.2,0.75,0.11,200.7
2017-01-23,24.02,71.7,0.46,0.09,189.5
2017-01-24,23.21,65.5,0.54,0.09,184.9
2017-01-25,22.15,71.8,0.55,0.08,189.4
2017-01-26,21.7,72.2,0.46,0.08,181.6
2017-01-27,20.5,72.3,0.65,0.09,194.1
2017-01-28,21.25,69.2,,0.07,192.1
2017-01-29,22.13,71.0,0.45,0.09,174.8
2017-01-30,26.07,74.1,,0.1,188.5
2017-01-31,23.64,69.0,0.47,0.1,188.5
2017-02-01,24.73,74.6,0.56,0.08,199.6
2017-02-02,20.57,73.0,0.34,0.09,173.4
2017-02-03,23.07,69.3,0.51,0.09,189.4
2017-02-04,24.48,66.2,0.91,,210.1
2017-02-05,22.21,68.9,0.37,0.07,175.6
2017-02-06,,,1.0,0.05,220.5
2017-02-07,23.99,66.9,0.46,0.09,186.8
2017-02-08,26.05,75.9,0.5,0.09,192.1
2017-02-09,23.31,71.2,0.8,0.08,209.9
2017-02-10,22.97,75.9,0.56,0.08,207.4
2017-02-11,21.62,65.6,0.61,0.09,192.6
2017-02-12,21.89,68.1,0.75,0.09,195.3
2017-02-13,24.86,70.6,0.6,0.1,194.0
2017-02-14,24.12,,0.61,0.08,198.4
2017-02-15,24.64,69.5,0.35,0.08,178.4
2017-02-16,21.56,69.7,0.44,0.09,177.5
2017-02-17,22.6,68.0,0.76,0.1,201.7
2017-02-18,25.36,61.7,0.47,,180.7
2017-02-19,23.53,62.0,,0.09,193.0
2017-02-20,22.48,71.0,0.75,0.1,197.1
2017-02-21,23.94,65.6,0.55,0.09,185.5
2017-02-22,23.56,66.5,0.49,,186.7
2017-02-23,24.33,70.9,0.54,0.08,191.8
2017-02-24,27.12,65.1,0.84,0.08,207.0
2017-02-25,24.27,70.5,0.71,0.07,210.3
2017-02-26,24.73,71.8,0.3,0.07,186.7
2017-02-27,24.06,63.8,0.68,0.09,196.0
2017-02-28,25.27,73.9,0.81,0.07,220.8
2017-03-01,23.89,67.6,0.61,0.08,198.2
2017-03-02,22.07,62.4,0.54,0.06,181.4
2017-03-03,,,0.52,0.09,187.3
2017-03-04,22.84,66.2,0.7,0.06,192.9
2017-03-05,24.64,54.5,0.43,0.08,171.4
2017-03-06,22.97,65.6,0.57,0.07,191.6
2017-03-07,26.22,65.6,0.76,0.07,203.6
2017-03-08,23.62,61.0,0.67,0.07,192.9
2017-03-09,25.31,63.5,0.66,0.08,200.1
2017-03-10,22.85,67.2,0.59,0.08,198.7
2017-03-11,23.14,64.6,0.53,0.06,189.3
2017-03-12,21.81,65.3,0.61,0.07,187.5
2017-03-13,25.53,62.9,0.67,0.08,200.9
2017-03-14,26.6,62.0,,0.06,198.5
2017-03-15,22.76,55.6,0.69,0.08,
2017-03-16,24.69,58.4,0.72,0.05,204.0
2017-03-17,24.99,53.4,0.66,0.06,200.6
2017-03-18,22.8,56.1,0.54,0.07,183.1
2017-03-19,26.34,59.1,0.76,0.07,201.7
2017-03-20,25.65,67.7,0.4,0.07,189.8
2017-03-21,27.32,63.0,0.46,0.08,198.6
2017-03-22,26.87,62.9,0.35,0.06,187.8
2017-03-23,22.41,50.8,0.64,0.07,197.4
2017-03-24,25.95,63.0,0.4,0.06,189.7
2017-03-25,24.26,62.5,0.63,0.09,206.0
2017-03-26,24.43,62.0,0.66,0.07,200.6
2017-03-27,22.74,62.8,0.31,0.08,176.4
2017-03-28,25.91,57.6,0.55,0.07,203.8
2017-03-29,25.56,62.9,0.73,0.05,212.7
2017-03-30,,59.0,0.45,0.06,198.5
2017-03-31,25.78,58.2,0.88,0.06,215.4
2017-04-01,24.46,63.7,0.59,0.07,198.5
2017-04-02,23.7,55.7,0.59,0.06,191.6
2017-04-03,25.75,59.3,0.81,0.07,200.1
2017-04-04,23.77,61.8,0.69,0.06,206.4
2017-04-05,26.83,59.7,0.74,0.05,199.9
2017-04-06,25.04,63.8,0.67,0.06,204.7
2017-04-07,25.94,55.0,0.57,0.06,193.6
2017-04-08,25.42,59.4,0.53,0.08,190.9
2017-04-09,23.54,58.8,0.58,0.07,188.2
2017-04-10,26.66,63.8,0.61,0.06,208.1
2017-04-11,24.86,58.0,0.65,0.07,203.6
2017-04-12,24.23,56.9,0.63,,203.7
2017-04-13,25.83,49.1,0.36,0.07,176.4
2017-04-14,21.33,53.4,0.78,0.06,196.4
2017-04-15,23.67,53.9,0.78,0.04,204.7
2017-04-16,26.77,50.4,0.7,0.06,205.5
2017-04-17,27.72,63.4,0.75,0.07,206.4
2017-04-18,23.59,55.4,0.76,0.06,206.8
2017-04-19,23.23,57.0,0.5,0.05,182.5
2017-04-20,25.89,46.0,0.57,0.05,189.8
2017-04-21,24.6,51.1,0.64,0.05,191.0
2017-04-22,23.62,56.1,0.63,0.05,
2017-04-23,23.11,54.8,0.75,0.04,203.0
2017-04-24,24.23,63.8,0.73,0.04,213.2
2017-04-25,26.44,55.3,0.85,0.04,212.4
2017-04-26,24.17,53.0,0.71,0.06,199.3
2017-04-27,26.69,53.7,0.41,0.05,
2017-04-28,22.9,,0.62,0.06,193.0
2017-04-29,24.8,52.5,0.65,0.07,191.3
2017-04-30,23.75,48.5,0.79,0.06,204.8
2017-05-01,25.39,47.7,0.87,0.05,207.1
2017-05-02,24.77,58.4,0.62,0.03,200.5
2017-05-03,22.74,61.1,0.6,0.06,189.4
2017-05-04,24.09,54.5,0.62,0.06,194.7
2017-05-05,22.13,42.4,0.89,0.06,204.0
2017-05-06,24.7,61.8,0.75,0.05,211.2
2017-05-07,21.46,51.6,0.6,0.04,194.9
2017-05-08,21.5,48.3,0.59,0.06,191.7
2017-05-09,28.28,49.3,0.46,0.07,194.7
2017-05-10,24.65,54.0,0.45,0.05,183.4
2017-05-11,21.05,,0.34,0.06,170.7
2017-05-12,25.33,62.3,0.48,,200.1
2017-05-13,24.28,53.0,0.79,,
2017-05-14,23.37,53.2,0.54,0.05,193.1
2017-05-15,24.53,46.8,0.59,0.06,192.6
2017-05-16,22.74,45.7,0.6,0.06,189.9
2017-05-17,22.84,48.9,0.54,0.05,183.3
2017-05-18,22.88,55.9,0.57,0.04,190.0
2017-05-19,22.4,55.7,0.33,0.05,180.1
2017-05-20,24.52,48.5,0.3,0.03,177.8
2017-05-21,25.33,45.0,0.76,0.04,207.8
2017-05-22,22.45,,0.73,0.03,202.1
2017-05-23,24.53,48.8,0.32,0.04,178.8
2017-05-24,25.05,49.8,0.81,0.06,
2017-05-25,24.91,50.5,0.54,0.03,198.5
2017-05-26,22.7,46.2,0.52,0.04,189.1
2017-05-27,23.78,49.1,0.6,0.06,187.1
2017-05-28,23.34,43.2,0.84,0.05,188.4
2017-05-29,24.1,36.1,0.61,0.04,182.8
2017-05-30,23.8,49.4,0.54,0.04,194.5
2017-05-31,20.78,48.1,0.52,0.05,181.3
2017-06-01,23.24,34.7,0.56,0.03,185.4
2017-06-02,21.79,40.3,0.95,0.05,209.0
2017-06-03,24.37,39.6,0.51,0.04,178.8
2017-06-04,25.63,53.2,0.71,0.04,207.6
2017-06-05,21.06,44.4,0.62,0.04,185.0
2017-06-06,22.78,50.4,0.36,0.02,181.1
2017-06-07,20.68,,,0.05,176.5
2017-06-08,22.87,44.3,0.45,0.05,180.3
2017-06-09,21.34,47.9,0.84,0.04,196.0
2017-06-10,22.5,44.0,0.67,0.03,193.6
2017-06-11,22.17,48.7,0.63,,188.0
2017-06-12,22.48,50.3,0.3,0.03,173.8
2017-06-13,20.34,47.4,0.6,0.03,194.1
2017-06-14,22.94,42.4,0.82,0.04,199.2
2017-06-15,21.76,49.1,0.41,0.03,178.7
2017-06-16,21.5,40.4,0.43,0.05,164.9
2017-06-17,18.76,47.2,0.62,0.04,183.6
2017-06-18,22.08,42.4,0.56,0.02,186.9
2017-06-19,19.86,39.4,0.58,0.01,182.0
2017-06-20,24.15,50.6,0.58,0.03,191.7
2017-06-21,20.36,52.4,0.59,0.03,191.3
2017-06-22,19.35,40.0,0.61,0.03,182.7
2017-06-23,,43.3,0.47,0.04,177.8
2017-06-24,,49.5,0.64,0.02,193.0
2017-06-25,18.95,37.2,0.63,0.04,178.9
2017-06-26,21.92,51.5,0.82,0.04,203.6
2017-06-27,21.36,39.5,0.62,,179.3
2017-06-28,21.91,42.5,0.72,0.03,201.3
2017-06-29,22.61,55.0,0.76,0.03,211.1
2017-06-30,22.48,42.3,0.68,0.04,201.3
2017-07-01,20.23,33.6,,0.04,184.5
2017-07-02,17.59,49.9,,0.03,
2017-07-03,,47.9,0.5,0.05,178.0
2017-07-04,18.89,43.4,0.81,0.02,194.6
2017-07-05,18.64,45.2,0.77,0.03,192.7
2017-07-06,19.38,49.0,0.7,0.03,196.6
2017-07-07,19.54,38.4,0.58,0.03,172.6
2017-07-08,20.21,42.6,0.42,0.01,180.7
2017-07-09,18.62,44.3,0.31,0.03,158.7
2017-07-10,18.34,37.8,0.5,0.04,176.6
2017-07-11,19.17,52.1,0.77,0.02,198.9
2017-07-12,21.23,33.5,0.45,0.02,181.3
2017-07-13,20.09,35.3,0.93,0.03,200.4
2017-07-14,,46.0,0.59,0.03,
2017-07-15,17.23,39.0,0.81,0.04,186.2
2017-07-16,18.47,,,0.01,
2017-07-17,16.24,44.4,0.55,0.02,177.8
2017-07-18,15.35,44.7,0.81,0.03,194.5
2017-07-19,17.98,,0.85,0.02,183.7
2017-07-20,17.99,44.5,0.78,0.03,181.2
2017-07-21,19.87,32.1,0.53,0.02,185.4
2017-07-22,20.13,40.8,0.58,0.03,181.6
2017-07-23,18.15,48.4,0.35,-0.0,183.7
2017-07-24,20.18,35.6,0.55,0.03,181.1
2017-07-25,,32.4,0.56,0.01,175.9
2017-07-26,18.39,47.9,0.81,0.03,195.2
2017-07-27,19.89,,0.48,0.04,177.6
2017-07-28,18.43,48.2,0.81,0.02,202.4
2017-07-29,17.9,30.9,0.56,0.02,175.0
2017-07-30,18.26,30.7,0.44,0.02,167.0
2017-07-31,17.04,44.1,0.73,0.02,195.1
2017-08-01,17.29,33.5,0.65,0.01,190.8
2017-08-02,17.65,,0.69,0.02,186.2
2017-08-03,,44.4,0.57,0.01,190.0
2017-08-04,16.05,44.2,1.0,0.0,206.3
2017-08-05,17.8,41.5,,-0.0,202.3
2017-08-06,17.33,41.5,0.49,0.02,177.0
2017-08-07,15.34,30.1,0.53,0.01,171.6
2017-08-08,17.97,42.3,0.61,0.01,
2017-08-09,16.89,37.2,0.39,0.02,165.2
2017-08-10,15.24,39.3,0.45,0.01,164.3
2017-08-11,15.66,42.9,0.32,-0.0,171.6
2017-08-12,19.18,41.8,0.72,0.01,
2017-08-13,15.77,51.3,0.36,0.03,169.0
2017-08-14,17.19,,0.45,0.03,176.5
2017-08-15,18.39,43.5,0.47,0.01,177.6
2017-08-16,16.12,46.5,,0.04,167.4
2017-08-17,14.33,44.1,0.41,0.0,162.9
2017-08-18,14.97,39.7,0.76,-0.01,186.4
2017-08-19,14.1,45.1,0.61,0.03,176.8
2017-08-20,17.06,43.9,0.61,-0.0,182.2
2017-08-21,14.48,44.5,0.65,0.01,182.9
2017-08-22,18.59,37.8,0.4,0.03,
2017-08-23,14.28,35.9,0.44,,161.9
2017-08-24,16.39,36.7,0.52,0.0,179.1
2017-08-25,16.45,36.3,0.34,0.0,160.0
2017-08-26,17.09,39.9,0.82,-0.0,192.9
2017-08-27,16.18,43.8,0.48,0.02,169.8
2017-08-28,15.57,49.1,1.0,0.0,198.7
2017-08-29,16.24,40.5,0.33,0.01,
2017-08-30,17.42,41.3,0.48,0.01,168.7
2017-08-31,14.72,52.7,0.81,0.0,192.3
2017-09-01,15.6,39.6,0.72,0.01,186.9
2017-09-02,15.85,35.7,0.82,0.02,
2017-09-03,16.14,41.0,0.77,0.02,185.1
2017-09-04,15.55,38.7,0.7,0.03,179.6
2017-09-05,14.67,35.3,0.55,-0.01,
2017-09-06,17.24,37.3,0.93,-0.0,190.0
2017-09-07,16.67,,,0.01,172.4
2017-09-08,,39.5,0.59,0.01,192.5
2017-09-09,16.34,44.5,0.68,0.03,187.6
2017-09-10,16.06,39.5,,0.01,160.7
2017-09-11,15.61,45.4,0.49,0.01,177.4
2017-09-12,14.41,34.6,0.93,0.02,
2017-09-13,14.13,45.1,0.59,,176.9
2017-09-14,16.11,34.2,0.59,0.02,180.2
2017-09-15,14.64,43.8,0.34,0.0,167.9
2017-09-16,16.15,35.5,0.82,0.01,192.7
2017-09-17,16.28,41.7,0.62,0.02,178.7
2017-09-18,15.15,35.2,0.58,0.01,168.4
2017-09-19,13.29,42.5,0.37,0.02,161.1
2017-09-20,14.03,38.8,0.68,0.01,177.2
2017-09-21,16.57,36.2,0.79,,190.3
2017-09-22,13.29,40.0,0.7,0.03,174.2
2017-09-23,12.91,39.8,0.37,0.0,156.7
2017-09-24,14.13,46.1,0.5,0.01,174.6
2017-09-25,16.98,41.7,0.47,0.01,177.8
2017-09-26,16.96,41.9,0.75,0.02,198.8
2017-09-27,16.93,33.7,0.63,-0.0,186.5
2017-09-28,13.69,41.3,0.61,0.02,177.3
2017-09-29,15.11,45.2,0.61,0.01,186.4
2017-09-30,16.13,40.7,0.52,0.01,174.8
2017-10-01,11.55,45.9,0.73,0.01,181.3
2017-10-02,13.97,33.1,0.61,-0.01,170.5
2017-10-03,14.93,36.7,0.5,-0.0,165.2
2017-10-04,15.52,44.0,0.62,0.01,189.1
2017-10-05,12.58,50.8,0.46,0.01,167.3
2017-10-06,15.89,40.2,0.42,0.02,165.3
2017-10-07,13.11,48.3,0.52,0.02,169.7
2017-10-08,16.43,39.2,0.62,0.0,178.6
2017-10-09,15.99,43.8,0.41,0.01,178.7
2017-10-10,14.24,38.8,0.49,0.01,171.2
2017-10-11,15.52,49.1,0.3,0.0,166.8
2017-10-12,13.9,43.0,0.45,-0.01,167.8
2017-10-13,15.26,40.2,0.6,0.01,186.3
2017-10-14,13.38,44.8,0.76,-0.01,
2017-10-15,16.81,34.9,0.86,-0.0,
2017-10-16,14.54,44.7,0.63,-0.0,191.1
2017-10-17,,42.1,0.71,0.0,193.1
2017-10-18,15.73,39.2,0.58,0.0,173.4
2017-10-19,15.79,50.7,0.59,0.01,188.8
2017-10-20,15.85,42.7,0.75,0.01,186.0
2017-10-21,14.43,49.9,0.75,0.01,195.1
2017-10-22,14.33,,0.47,0.01,178.1
2017-10-23,19.04,44.9,0.62,-0.01,193.6
2017-10-24,15.14,34.4,0.8,-0.0,187.5
2017-10-25,14.4,41.6,,0.0,186.6
2017-10-26,15.9,39.8,0.73,-0.01,191.2
2017-10-27,12.86,46.5,0.52,,175.0
2017-10-28,17.44,45.7,0.39,-0.0,174.9
2017-10-29,14.54,44.7,0.56,,176.8
2017-10-30,17.05,41.3,0.88,0.02,204.5
2017-10-31,15.57,40.6,0.75,0.02,
2017-11-01,15.3,37.9,0.44,0.0,167.5
2017-11-02,14.18,40.0,0.9,0.01,192.0
2017-11-03,17.11,43.7,0.52,0.01,175.1
2017-11-04,16.42,54.0,0.69,0.02,199.1
2017-11-05,,39.0,0.47,-0.0,
2017-11-06,17.35,45.8,0.55,0.01,181.7
2017-11-07,14.26,49.3,0.68,0.02,181.0
2017-11-08,15.4,39.0,0.35,0.0,174.3
2017-11-09,14.34,48.9,,-0.0,183.4
2017-11-10,15.52,43.4,0.51,-0.01,185.4
2017-11-11,14.7,43.5,0.48,0.02,163.3
2017-11-12,17.3,49.4,0.59,-0.0,198.0
2017-11-13,15.52,45.5,0.94,0.0,200.2
2017-11-14,16.76,53.0,,,199.9
2017-11-15,17.26,46.1,0.72,0.0,200.9
2017-11-16,15.21,47.9,0.49,0.02,174.9
2017-11-17,16.36,42.3,,-0.01,195.1
2017-11-18,16.66,40.9,0.51,0.0,169.0
2017-11-19,16.83,40.5,0.64,-0.0,182.1
2017-11-20,15.21,55.8,0.55,0.0,185.6
2017-11-21,16.84,41.0,0.3,-0.0,168.6
2017-11-22,,52.0,0.49,0.03,179.0
2017-11-23,17.5,45.0,0.5,-0.0,188.2
2017-11-24,15.6,48.2,0.68,-0.01,186.8
2017-11-25,14.02,44.9,0.64,0.01,188.4
2017-11-26,16.28,47.3,0.84,-0.01,207.2
