timestamp,temperature,humidity,industrial_activity,tariff,demand
2016-06-14,20.19,,0.62,0.18,164.9
2016-06-15,22.48,68.0,0.76,0.16,185.8
2016-06-16,21.9,61.2,0.49,0.18,165.2
2016-06-17,23.82,64.2,0.5,0.16,176.8
2016-06-18,20.04,61.3,0.84,0.17,171.5
2016-06-19,19.6,,0.63,0.19,164.3
2016-06-20,19.62,65.6,0.32,0.18,143.7
2016-06-21,21.63,68.9,0.53,,166.4
2016-06-22,19.39,63.9,0.74,0.16,159.7
2016-06-23,20.55,71.6,0.45,0.18,176.2
2016-06-24,21.0,70.2,0.46,0.18,176.5
2016-06-25,21.34,61.1,0.78,0.18,172.6
2016-06-26,23.88,61.1,0.62,,180.1
2016-06-27,20.12,70.7,,,168.0
2016-06-28,22.05,69.8,0.49,0.17,165.5
2016-06-29,22.39,62.2,0.56,0.16,168.0
2016-06-30,20.45,64.0,0.86,0.16,182.8
2016-07-01,19.67,70.4,,0.17,174.8
2016-07-02,20.13,62.2,0.55,0.17,170.0
2016-07-03,21.78,58.4,0.5,0.19,161.0
2016-07-04,,73.6,0.63,0.15,186.5
2016-07-05,21.65,65.4,0.67,0.16,170.1
2016-07-06,18.04,71.9,0.75,0.16,180.2
2016-07-07,20.06,73.5,0.54,0.19,174.5
2016-07-08,20.31,69.2,0.44,0.18,170.6
2016-07-09,18.77,69.2,1.0,0.15,196.5
2016-07-10,19.93,69.7,0.72,0.17,181.8
2016-07-11,22.04,72.1,0.44,0.16,166.7
2016-07-12,22.26,63.2,0.55,0.15,174.7
2016-07-13,18.43,73.4,0.38,0.19,159.0
2016-07-14,18.06,69.4,0.49,0.16,168.5
2016-07-15,16.34,67.6,0.4,0.17,147.1
2016-07-16,17.28,83.0,0.66,0.19,163.5
2016-07-17,19.63,76.3,0.81,0.16,190.9
2016-07-18,17.3,70.8,0.41,0.18,156.0
2016-07-19,17.14,70.3,0.49,0.16,158.2
2016-07-20,18.43,62.9,0.86,0.19,160.2
2016-07-21,22.18,71.3,0.76,0.17,181.7
2016-07-22,18.95,70.3,0.67,0.16,176.6
2016-07-23,18.44,,0.52,0.18,171.1
2016-07-24,19.55,70.7,0.77,0.15,183.3
2016-07-25,17.69,67.6,0.46,0.16,160.1
2016-07-26,19.23,73.1,0.58,0.16,172.0
2016-07-27,17.05,70.1,0.6,0.18,173.2
2016-07-28,18.98,75.8,0.66,0.17,172.8
2016-07-29,,69.5,0.32,0.17,135.2
2016-07-30,17.39,76.8,0.36,0.16,159.1
2016-07-31,19.39,72.0,0.59,0.18,170.3
2016-08-01,18.28,68.3,0.4,0.16,152.2
2016-08-02,18.34,77.3,0.38,0.17,
2016-08-03,17.77,61.0,0.59,0.16,168.6
2016-08-04,16.34,72.4,0.73,0.16,175.3
2016-08-05,15.17,72.4,0.51,0.15,159.1
2016-08-06,18.7,75.0,0.45,0.16,165.9
2016-08-07,15.69,65.7,0.46,0.16,155.9
2016-08-08,16.2,69.3,0.7,0.15,179.0
2016-08-09,16.44,72.9,0.55,0.15,164.4
2016-08-10,18.28,70.3,0.36,0.17,155.5
2016-08-11,16.48,72.6,0.65,0.15,177.9
2016-08-12,15.84,75.9,0.73,0.15,183.8
2016-08-13,20.82,67.9,0.61,0.15,166.7
2016-08-14,15.42,69.9,0.58,,168.7
2016-08-15,15.48,78.4,0.54,0.16,176.2
2016-08-16,17.9,80.6,0.66,0.17,171.5
2016-08-17,16.85,,0.66,0.18,172.9
2016-08-18,16.69,80.7,0.65,0.14,175.1
2016-08-19,20.11,82.9,0.56,0.15,180.5
2016-08-20,14.89,68.1,0.65,0.15,160.4
2016-08-21,15.6,70.7,,,182.5
2016-08-22,,77.3,0.78,0.17,174.5
2016-08-23,16.57,84.3,0.49,0.16,171.2
2016-08-24,15.65,80.3,0.51,0.15,166.4
2016-08-25,17.95,84.9,0.89,,
2016-08-26,15.22,,0.46,0.14,170.1
2016-08-27,17.06,74.0,0.84,0.15,183.1
2016-08-28,17.67,81.6,0.38,0.16,168.1
2016-08-29,,75.7,0.64,0.15,170.0
2016-08-30,,76.4,0.56,0.15,164.2
2016-08-31,17.01,85.4,0.68,0.15,181.6
2016-09-01,17.54,80.4,0.54,0.13,177.8
2016-09-02,12.56,77.0,0.63,0.15,164.1
2016-09-03,16.03,77.9,0.84,0.15,183.6
2016-09-04,17.81,79.1,0.41,0.16,157.5
2016-09-05,18.3,75.1,0.79,0.13,184.0
2016-09-06,,72.6,0.73,,174.7
2016-09-07,15.54,79.7,0.61,0.15,
2016-09-08,17.21,74.4,0.35,0.17,168.1
2016-09-09,14.56,59.9,0.43,0.15,147.7
2016-09-10,16.5,69.0,0.41,0.16,153.8
2016-09-11,13.16,79.4,0.77,0.15,174.1
2016-09-12,13.06,67.0,0.85,0.17,166.8
2016-09-13,15.17,71.5,0.5,0.15,155.1
2016-09-14,12.39,76.7,0.67,0.14,172.7
2016-09-15,12.03,76.6,0.35,0.15,152.0
2016-09-16,14.12,80.9,0.5,0.12,
2016-09-17,17.08,72.5,0.96,0.14,196.9
2016-09-18,13.72,89.4,0.75,0.13,186.6
2016-09-19,13.52,81.4,0.39,0.14,148.5
2016-09-20,15.24,74.9,0.39,0.14,153.8
2016-09-21,15.8,81.8,0.64,0.14,182.5
2016-09-22,16.82,83.0,0.67,0.14,184.1
2016-09-23,14.36,70.1,0.45,0.14,164.3
2016-09-24,14.5,79.7,0.4,0.15,157.0
2016-09-25,10.74,81.4,0.61,0.16,156.5
2016-09-26,15.22,71.8,0.63,0.14,174.4
2016-09-27,17.43,70.9,0.7,0.14,176.9
2016-09-28,12.56,91.6,0.78,0.14,
2016-09-29,16.09,78.5,0.86,0.15,193.1
2016-09-30,,83.4,0.69,0.13,
2016-10-01,14.68,83.8,0.59,0.14,165.4
2016-10-02,17.34,83.1,0.44,0.14,175.9
2016-10-03,14.52,83.4,0.39,0.14,160.2
2016-10-04,14.61,90.1,,0.15,167.6
2016-10-05,16.02,79.4,0.45,0.15,
2016-10-06,16.07,90.1,0.8,0.15,186.4
2016-10-07,13.02,90.9,0.64,0.15,178.4
2016-10-08,18.73,79.7,0.45,0.12,175.3
2016-10-09,14.23,84.5,0.7,0.14,
2016-10-10,14.88,77.3,0.79,0.15,174.5
2016-10-11,15.96,70.3,0.56,0.12,
2016-10-12,17.68,79.9,0.63,0.15,174.3
2016-10-13,18.3,78.2,0.5,0.14,172.3
2016-10-14,15.49,76.4,0.64,0.13,168.0
2016-10-15,15.5,80.4,0.56,0.14,164.6
2016-10-16,12.02,68.7,0.45,0.15,145.0
2016-10-17,12.43,79.3,0.37,0.13,156.8
2016-10-18,16.01,80.0,0.49,0.14,163.5
2016-10-19,14.98,83.9,0.4,0.12,159.9
2016-10-20,14.63,79.2,0.49,0.15,166.6
2016-10-21,15.27,71.2,0.57,0.11,171.1
2016-10-22,12.48,78.9,0.77,0.13,164.7
2016-10-23,13.6,86.3,0.5,0.14,162.9
2016-10-24,14.95,75.0,0.49,0.14,158.0
2016-10-25,13.36,79.3,0.4,0.13,159.1
2016-10-26,13.83,83.4,0.56,0.13,169.9
2016-10-27,12.11,74.4,0.48,0.13,156.8
2016-10-28,15.57,75.0,0.75,0.14,188.1
2016-10-29,15.77,80.5,0.38,0.12,162.0
2016-10-30,16.23,77.8,0.43,0.13,172.6
2016-10-31,16.42,79.6,0.78,0.14,175.9
2016-11-01,16.12,79.9,0.54,0.13,164.0
2016-11-02,17.4,73.6,0.5,0.13,170.4
2016-11-03,,84.2,0.3,,156.5
2016-11-04,15.73,75.1,0.63,0.14,172.3
2016-11-05,13.62,76.0,0.66,0.14,168.9
2016-11-06,14.32,79.1,0.72,0.11,183.7
2016-11-07,18.13,81.4,0.54,0.14,182.8
2016-11-08,17.73,76.4,0.89,0.12,198.1
2016-11-09,16.09,74.6,0.66,0.11,
2016-11-10,15.35,75.2,0.65,0.12,183.6
2016-11-11,17.02,82.9,0.56,0.11,174.7
2016-11-12,14.62,76.4,0.47,0.12,172.0
2016-11-13,16.99,86.6,,0.12,179.9
2016-11-14,,79.3,0.65,0.12,181.6
2016-11-15,18.02,78.2,0.64,0.13,184.1
2016-11-16,15.52,,0.39,0.11,167.6
2016-11-17,14.67,77.9,0.68,0.12,173.2
2016-11-18,,82.1,0.52,0.11,179.2
2016-11-19,18.01,84.2,0.46,0.11,
2016-11-20,15.07,75.8,0.69,0.13,178.6
2016-11-21,18.54,78.8,0.54,0.12,178.9
2016-11-22,16.61,86.2,0.41,0.11,177.7
2016-11-23,17.91,83.6,0.9,0.12,196.8
2016-11-24,17.9,70.3,0.82,0.13,179.6
2016-11-25,15.38,73.6,0.62,0.13,166.5
2016-11-26,15.82,76.5,0.59,0.12,
2016-11-27,14.92,81.7,0.69,0.11,180.4
2016-11-28,17.31,85.8,0.38,0.11,162.6
2016-11-29,18.3,,0.59,0.13,175.0
2016-11-30,15.67,80.9,0.65,0.12,174.1
2016-12-01,16.7,78.2,0.56,0.12,176.9
2016-12-02,17.59,71.5,0.4,0.12,162.3
2016-12-03,19.78,65.2,0.54,0.12,178.7
2016-12-04,21.64,73.4,0.59,0.11,184.9
2016-12-05,16.39,79.2,0.61,0.11,178.7
2016-12-06,16.72,78.6,0.6,0.09,178.1
2016-12-07,17.86,72.2,,0.11,189.7
2016-12-08,16.61,72.7,,0.11,
2016-12-09,,79.5,0.44,0.11,157.5
2016-12-10,17.71,77.9,0.75,0.1,192.2
2016-12-11,18.11,88.4,0.8,0.1,202.1
2016-12-12,16.91,84.5,0.54,0.1,186.7
2016-12-13,16.69,73.7,0.56,0.13,179.2
2016-12-14,18.98,79.9,0.63,0.12,189.2
2016-12-15,20.24,72.3,0.65,0.1,181.6
2016-12-16,21.61,78.4,0.49,0.12,193.8
2016-12-17,18.7,71.5,0.31,0.09,177.3
2016-12-18,18.83,74.2,0.58,0.1,183.2
2016-12-19,19.66,81.2,0.53,0.11,185.1
2016-12-20,15.55,72.6,0.47,0.11,166.6
2016-12-21,15.59,87.5,,0.1,200.9
2016-12-22,17.52,79.8,0.67,0.09,189.3
2016-12-23,16.44,78.4,0.5,0.11,182.8
2016-12-24,19.17,77.3,0.3,0.09,179.5
2016-12-25,18.0,76.0,0.74,0.12,180.6
2016-12-26,20.87,73.8,0.73,0.1,195.5
2016-12-27,19.62,70.5,0.75,0.09,181.2
2016-12-28,19.56,69.5,0.58,0.09,180.0
2016-12-29,19.24,,0.84,0.11,196.7
2016-12-30,21.27,74.1,0.74,0.11,
2016-12-31,18.07,65.7,0.54,0.11,166.0
2017-01-01,20.25,73.7,0.8,,193.3
2017-01-02,19.14,79.2,,0.1,193.2
2017-01-03,19.06,66.1,0.79,0.11,196.3
2017-01-04,20.71,79.7,0.38,0.08,
2017-01-05,20.79,77.4,0.56,0.1,191.2
2017-01-06,20.69,,0.42,0.09,194.9
2017-01-07,19.49,79.5,0.52,0.11,180.4
2017-01-08,19.79,73.0,0.78,0.11,188.2
2017-01-09,20.57,85.5,0.85,0.08,208.2
2017-01-10,20.99,70.3,0.55,0.11,178.8
2017-01-11,21.35,78.1,0.66,0.1,190.4
2017-01-12,20.85,71.5,0.93,0.1,204.6
2017-01-13,23.67,,0.53,0.11,186.6
2017-01-14,18.01,76.0,0.7,0.1,190.3
2017-01-15,21.77,77.8,0.77,0.09,210.2
2017-01-16,19.81,76.1,0.62,0.08,196.4
2017-01-17,19.58,83.1,0.81,0.08,216.1
2017-01-18,22.27,69.5,0.88,0.07,208.4
2017-01-19,20.37,71.8,0.56,0.1,182.9
2017-01-20,20.77,73.1,0.84,,205.8
2017-01-21,20.47,75.7,0.51,0.1,180.4
2017-01-22,18.36,74.0,0.66,0.09,186.0
2017-01-23,21.75,74.2,0.46,0.08,184.1
2017-01-24,23.1,74.0,0.75,0.09,195.4
2017-01-25,22.16,73.3,0.68,0.09,
2017-01-26,22.81,62.7,0.53,0.08,191.0
2017-01-27,23.64,,0.46,0.08,183.2
2017-01-28,21.58,75.1,0.6,0.09,183.0
2017-01-29,22.94,65.3,0.72,0.09,191.3
2017-01-30,21.48,67.0,0.53,0.1,181.8
2017-01-31,22.61,73.4,0.64,0.08,191.8
2017-02-01,22.44,75.4,0.55,0.09,189.7
2017-02-02,24.55,65.8,0.67,0.08,199.9
2017-02-03,23.2,66.3,0.49,0.09,183.6
2017-02-04,23.88,68.1,0.58,0.07,202.5
2017-02-05,21.78,69.3,0.57,0.09,191.7
2017-02-06,23.15,77.0,0.48,0.09,198.5
2017-02-07,23.68,67.7,0.7,0.08,205.8
2017-02-08,23.1,65.2,0.58,0.08,185.5
2017-02-09,22.66,72.5,0.82,,
2017-02-10,24.32,67.5,0.3,0.07,183.9
2017-02-11,22.03,68.2,0.33,0.09,181.5
2017-02-12,23.28,67.0,0.36,,178.1
2017-02-13,24.91,68.4,0.87,0.07,207.6
2017-02-14,22.33,62.9,0.4,0.07,181.5
2017-02-15,24.39,61.9,0.62,0.09,185.2
2017-02-16,23.66,70.5,0.64,0.07,189.4
2017-02-17,,66.3,0.66,0.06,204.8
2017-02-18,21.14,59.7,0.66,,193.7
2017-02-19,23.04,67.1,0.3,0.1,174.6
2017-02-20,24.88,72.6,0.5,0.09,193.5
2017-02-21,23.55,65.8,0.45,0.07,198.5
2017-02-22,26.26,67.3,0.63,0.07,200.8
2017-02-23,22.65,74.8,0.53,0.06,196.5
2017-02-24,22.49,63.9,0.69,0.08,192.6
2017-02-25,23.5,61.3,0.82,0.07,206.2
2017-02-26,23.11,65.5,0.58,0.07,191.3
2017-02-27,25.07,60.0,0.56,0.08,192.9
2017-02-28,23.71,59.0,0.34,0.09,181.5
2017-03-01,22.98,67.0,0.77,0.08,195.2
2017-03-02,21.92,59.4,0.48,0.09,179.5
2017-03-03,26.1,62.9,,0.06,191.5
2017-03-04,24.19,68.5,0.75,0.07,
2017-03-05,24.21,71.0,0.71,0.08,206.4
2017-03-06,26.57,64.1,0.77,0.07,201.9
2017-03-07,25.66,65.0,0.49,0.06,190.0
2017-03-08,24.57,69.3,0.77,0.08,205.8
2017-03-09,25.62,65.4,0.67,0.08,200.2
2017-03-10,27.16,57.8,0.59,0.07,194.8
2017-03-11,23.9,63.1,0.68,0.07,204.3
2017-03-12,24.08,70.5,0.46,0.06,187.6
2017-03-13,23.75,63.9,0.58,0.06,199.9
2017-03-14,28.44,55.4,0.78,0.05,212.4
2017-03-15,,68.5,0.66,0.08,201.9
2017-03-16,26.54,52.4,0.74,,196.0
2017-03-17,25.65,73.5,0.92,,229.9
2017-03-18,21.41,60.3,0.75,0.07,193.2
2017-03-19,25.64,,0.84,0.08,213.4
2017-03-20,22.13,57.8,0.45,0.07,180.3
2017-03-21,27.11,61.5,0.75,0.09,205.9
2017-03-22,24.01,62.0,0.39,0.06,188.7
2017-03-23,25.45,64.6,,0.08,200.2
2017-03-24,25.01,61.2,0.57,0.08,188.5
2017-03-25,25.73,58.2,0.94,0.06,210.5
2017-03-26,25.61,58.5,,,187.8
2017-03-27,24.7,58.9,0.58,0.06,190.7
2017-03-28,,63.5,0.43,0.08,186.6
2017-03-29,26.62,66.3,0.83,,211.0
2017-03-30,23.45,60.4,0.67,0.07,198.6
2017-03-31,23.0,60.1,0.47,0.05,181.9
2017-04-01,25.23,65.0,0.82,0.07,212.0
2017-04-02,26.46,63.9,0.59,0.07,196.5
2017-04-03,23.64,47.7,0.71,0.07,
2017-04-04,25.13,60.4,0.5,0.05,193.6
2017-04-05,23.27,65.4,0.77,0.08,208.5
2017-04-06,26.08,63.0,0.53,0.05,204.0
2017-04-07,,53.7,0.82,0.05,211.0
2017-04-08,26.04,51.6,0.58,0.03,199.7
2017-04-09,22.98,55.4,0.71,0.07,196.3
2017-04-10,25.42,60.8,1.0,0.07,226.6
2017-04-11,22.29,52.6,0.39,0.06,177.4
2017-04-12,22.75,60.9,0.46,,181.6
2017-04-13,22.31,63.1,,0.05,202.3
2017-04-14,24.28,58.6,0.51,0.05,191.2
2017-04-15,25.69,51.7,0.59,0.06,196.2
2017-04-16,,52.2,0.56,0.05,198.9
2017-04-17,21.02,56.8,0.58,0.05,190.8
2017-04-18,24.89,53.1,0.59,0.05,189.3
2017-04-19,25.71,52.3,0.41,0.07,182.7
2017-04-20,25.37,51.7,0.64,,201.5
2017-04-21,24.82,54.5,0.66,0.07,194.8
2017-04-22,24.89,55.4,0.55,0.05,193.9
2017-04-23,25.44,59.5,0.45,0.05,188.3
2017-04-24,26.99,51.2,0.73,0.06,208.4
2017-04-25,22.12,52.6,0.48,0.06,183.0
2017-04-26,25.57,51.9,0.46,0.06,183.8
2017-04-27,24.52,50.8,0.62,0.07,194.7
2017-04-28,21.7,42.0,0.42,0.05,170.4
2017-04-29,23.88,50.9,0.52,0.04,197.0
2017-04-30,23.69,60.5,0.5,0.05,182.6
2017-05-01,24.52,50.6,0.55,,192.6
2017-05-02,22.86,54.7,,0.05,195.0
2017-05-03,24.6,57.9,0.44,0.05,182.9
2017-05-04,,43.0,0.68,0.04,191.1
2017-05-05,23.0,58.8,0.6,0.04,198.5
2017-05-06,26.93,45.4,0.85,0.05,
2017-05-07,22.71,56.7,0.48,0.04,184.8
2017-05-08,27.58,52.4,0.35,0.03,197.5
2017-05-09,24.61,52.2,0.9,,209.5
2017-05-10,25.43,60.7,0.85,0.05,213.8
2017-05-11,23.08,51.5,,0.04,189.7
2017-05-12,25.1,55.6,0.51,0.05,196.9
2017-05-13,21.47,50.6,0.55,0.06,188.7
2017-05-14,,53.3,0.56,0.02,188.0
2017-05-15,26.03,50.5,0.77,0.04,205.9
2017-05-16,22.54,44.7,0.68,0.03,
2017-05-17,23.26,57.5,0.58,0.04,200.1
2017-05-18,26.22,48.8,,0.05,188.5
2017-05-19,21.29,55.0,0.51,0.05,194.3
2017-05-20,22.12,52.8,0.51,0.05,190.7
2017-05-21,22.82,51.0,0.53,0.05,187.2
2017-05-22,23.68,34.9,0.51,0.06,178.3
2017-05-23,20.85,43.6,0.49,0.03,182.4
2017-05-24,23.69,44.6,0.76,,198.8
2017-05-25,23.07,49.2,,0.02,206.8
2017-05-26,23.71,50.9,0.6,0.03,198.2
2017-05-27,20.73,42.0,0.44,0.04,177.8
2017-05-28,21.41,47.1,0.61,0.05,188.9
2017-05-29,23.84,40.1,0.58,0.06,190.2
2017-05-30,23.39,,0.61,,196.3
2017-05-31,23.58,49.9,0.62,0.03,185.9
2017-06-01,22.19,53.2,0.51,0.04,187.9
2017-06-02,20.2,42.8,0.94,0.04,205.1
2017-06-03,,50.5,0.37,0.06,170.2
2017-06-04,23.22,48.5,0.68,0.06,200.3
2017-06-05,22.1,,0.71,0.03,204.1
2017-06-06,21.94,49.6,0.69,0.03,191.3
2017-06-07,22.31,38.6,0.51,0.05,173.3
2017-06-08,20.26,,0.63,0.04,195.8
2017-06-09,23.19,48.1,0.76,0.03,196.4
2017-06-10,24.69,48.5,0.69,0.03,200.8
2017-06-11,21.7,43.7,0.82,0.04,195.9
2017-06-12,21.8,43.2,0.75,0.04,198.0
2017-06-13,20.14,47.1,0.69,0.04,177.9
2017-06-14,21.29,42.9,0.36,0.06,171.5
2017-06-15,20.47,46.2,0.34,,178.4
2017-06-16,21.49,52.0,0.84,0.05,192.7
2017-06-17,21.59,42.4,0.86,0.04,196.3
2017-06-18,20.19,51.7,,0.03,168.5
2017-06-19,24.64,49.5,0.61,0.03,198.4
2017-06-20,19.45,45.1,0.45,0.03,173.8
2017-06-21,20.82,,0.45,0.02,183.3
2017-06-22,20.48,47.8,0.37,0.04,169.9
2017-06-23,20.39,52.4,0.5,0.03,188.2
2017-06-24,20.6,46.9,0.52,0.03,188.5
2017-06-25,20.15,39.0,0.59,0.03,188.5
2017-06-26,21.11,36.2,0.95,0.03,194.3
2017-06-27,20.58,35.6,0.72,0.03,186.8
2017-06-28,20.03,49.9,0.82,0.03,204.3
2017-06-29,23.0,41.4,,0.01,190.7
2017-06-30,19.29,,0.71,0.04,185.8
2017-07-01,21.36,41.0,0.33,0.03,173.6
2017-07-02,20.3,46.4,0.84,0.04,200.5
2017-07-03,16.77,45.7,0.84,0.02,190.8
2017-07-04,21.26,44.1,0.6,0.04,193.4
2017-07-05,20.15,37.4,0.53,0.01,186.1
2017-07-06,20.83,,0.45,0.03,175.5
2017-07-07,17.86,37.2,0.89,,193.8
2017-07-08,17.94,42.4,0.58,0.03,179.8
2017-07-09,18.46,37.1,0.63,0.04,180.2
2017-07-10,18.63,41.6,0.58,0.02,178.9
2017-07-11,19.34,46.1,0.7,0.03,188.7
2017-07-12,19.9,47.4,0.38,,176.8
2017-07-13,18.71,46.2,0.48,0.03,172.3
2017-07-14,18.01,46.0,0.79,0.03,193.2
2017-07-15,18.23,48.7,0.55,0.02,179.2
2017-07-16,20.05,42.2,0.74,0.03,
2017-07-17,20.07,39.8,0.44,0.01,173.1
2017-07-18,18.77,37.9,0.48,0.02,178.8
2017-07-19,19.71,37.3,0.66,0.0,188.2
2017-07-20,17.33,38.1,0.5,0.04,167.0
2017-07-21,18.75,41.8,0.44,0.02,183.0
2017-07-22,18.13,43.2,0.69,0.04,184.4
2017-07-23,12.55,48.2,0.67,0.0,
2017-07-24,16.94,45.3,0.72,0.02,188.9
2017-07-25,17.71,39.4,0.74,0.02,193.2
2017-07-26,17.11,37.6,0.54,0.03,167.7
2017-07-27,17.87,,0.44,0.03,176.0
2017-07-28,19.21,38.7,0.61,0.02,190.1
2017-07-29,20.96,41.0,0.6,0.03,183.5
2017-07-30,19.87,39.9,0.71,,194.5
2017-07-31,16.75,,0.51,0.0,181.4
2017-08-01,16.83,45.9,0.78,0.03,181.5
2017-08-02,18.17,34.5,0.54,0.03,171.3
2017-08-03,18.93,34.7,0.59,0.03,183.6
2017-08-04,16.75,34.5,0.76,,185.5
2017-08-05,16.77,37.8,0.3,0.01,172.6
2017-08-06,15.64,44.4,0.64,0.01,185.8
2017-08-07,16.34,38.5,0.63,0.03,173.2
2017-08-08,14.33,36.3,0.64,0.03,175.1
2017-08-09,20.26,43.2,0.48,0.01,188.6
2017-08-10,17.17,41.6,0.48,0.02,169.2
2017-08-11,17.82,39.5,0.66,0.01,
2017-08-12,18.21,34.9,0.74,,182.6
2017-08-13,15.54,35.7,0.58,0.04,169.7
2017-08-14,13.7,35.0,0.47,0.01,163.3
2017-08-15,15.71,32.8,0.37,0.01,156.2
2017-08-16,,37.7,0.67,0.0,189.9
2017-08-17,16.17,31.0,0.45,0.01,176.5
2017-08-18,18.02,32.2,0.65,0.01,183.8
2017-08-19,14.55,40.4,0.64,-0.0,175.6
2017-08-20,16.61,44.7,0.72,0.02,
2017-08-21,14.22,43.2,0.76,0.01,177.4
2017-08-22,18.49,36.1,0.77,0.01,202.3
2017-08-23,18.98,40.5,0.74,0.04,196.9
2017-08-24,17.62,48.0,0.74,0.02,203.0
2017-08-25,16.7,49.0,0.58,0.02,178.7
2017-08-26,15.89,,0.67,0.01,184.8
2017-08-27,15.6,41.5,0.52,-0.0,178.9
2017-08-28,15.09,42.4,0.73,0.02,188.1
2017-08-29,16.09,44.7,0.3,0.01,170.3
2017-08-30,17.48,42.2,0.47,0.0,180.0
2017-08-31,16.07,41.0,0.62,0.03,168.9
2017-09-01,16.22,44.6,0.93,0.0,201.3
2017-09-02,17.81,46.0,0.64,0.02,189.7
2017-09-03,16.55,46.1,0.8,-0.0,202.3
2017-09-04,14.38,38.3,0.37,0.01,159.6
2017-09-05,13.11,43.3,0.75,0.0,186.0
2017-09-06,13.06,43.4,0.65,0.02,178.6
2017-09-07,12.95,37.9,0.37,0.02,159.1
2017-09-08,15.39,29.7,0.51,0.01,168.0
2017-09-09,,40.6,0.71,0.02,
2017-09-10,14.86,,0.37,0.02,161.0
2017-09-11,16.6,46.9,0.73,,191.8
2017-09-12,15.14,44.7,0.63,0.0,186.1
2017-09-13,13.7,50.8,0.94,0.03,197.9
2017-09-14,16.1,35.6,0.54,0.01,173.0
2017-09-15,16.54,47.8,0.84,-0.0,197.6
2017-09-16,14.08,42.3,0.65,0.01,182.2
2017-09-17,13.39,41.1,0.69,-0.01,177.1
2017-09-18,,49.1,0.59,,174.0
2017-09-19,15.05,26.2,0.93,0.02,186.1
2017-09-20,15.68,,0.63,0.01,178.9
2017-09-21,15.03,46.5,0.63,0.03,173.0
2017-09-22,16.38,32.1,0.78,0.02,179.5
2017-09-23,12.97,43.4,0.63,0.01,178.2
2017-09-24,14.72,45.3,0.62,0.02,169.1
2017-09-25,14.4,38.4,0.41,0.01,165.8
2017-09-26,15.2,42.7,0.56,0.01,179.7
2017-09-27,15.71,40.7,0.71,0.01,186.4
2017-09-28,16.0,44.2,0.6,,176.0
2017-09-29,12.6,55.6,0.58,-0.0,181.1
2017-09-30,14.44,37.1,0.57,-0.01,175.2
2017-10-01,,44.4,0.8,0.01,
2017-10-02,16.67,38.8,0.59,0.02,173.7
2017-10-03,,39.3,0.47,0.01,178.0
2017-10-04,15.97,46.4,0.67,0.0,192.9
2017-10-05,16.66,46.3,0.63,0.0,186.4
2017-10-06,12.83,45.9,0.54,0.0,174.9
2017-10-07,15.67,42.8,0.47,0.0,
2017-10-08,12.25,42.4,0.54,-0.0,165.6
2017-10-09,17.73,46.3,0.31,-0.01,171.4
2017-10-10,13.94,39.0,0.54,0.02,171.9
2017-10-11,14.56,46.7,0.78,0.02,185.1
2017-10-12,18.91,45.7,0.77,-0.0,194.5
2017-10-13,14.68,48.8,0.65,-0.0,196.5
2017-10-14,16.6,43.7,0.64,0.01,179.4
2017-10-15,14.38,44.3,0.55,0.01,179.7
2017-10-16,10.95,41.3,0.55,0.02,175.1
2017-10-17,10.92,44.4,0.64,,177.1
2017-10-18,,36.0,0.72,0.02,173.7
2017-10-19,15.66,35.1,,0.01,
2017-10-20,15.45,41.4,0.54,0.01,177.7
2017-10-21,14.63,41.0,0.47,0.01,181.0
2017-10-22,16.03,43.3,0.68,0.01,193.9
2017-10-23,14.26,50.1,0.66,-0.0,191.0
2017-10-24,14.81,39.9,0.61,0.01,180.8
2017-10-25,15.27,41.1,0.66,-0.02,182.2
2017-10-26,14.43,45.4,0.47,0.0,172.5
2017-10-27,14.8,49.8,0.77,-0.02,193.2
2017-10-28,17.6,40.7,0.71,0.0,
2017-10-29,18.17,47.1,0.39,0.01,
2017-10-30,14.64,49.7,0.51,0.01,179.2
2017-10-31,16.21,48.7,0.5,0.01,
2017-11-01,15.84,50.3,0.72,-0.0,194.6
2017-11-02,14.44,41.4,0.42,0.01,170.1
2017-11-03,18.74,52.9,0.53,0.01,181.8
2017-11-04,13.6,44.8,0.75,-0.0,188.5
2017-11-05,14.7,40.5,0.33,-0.0,172.3
2017-11-06,14.73,44.1,0.78,,195.6
2017-11-07,15.89,41.5,0.55,-0.02,193.9
2017-11-08,21.33,46.5,0.74,0.01,200.0
2017-11-09,17.95,56.3,0.47,0.01,187.7
2017-11-10,15.65,43.8,0.73,0.02,185.2
2017-11-11,15.57,42.4,0.66,-0.02,192.4
2017-11-12,16.57,52.1,0.85,0.0,199.3
2017-11-13,13.79,60.1,0.68,-0.01,197.7
2017-11-14,14.55,39.6,0.53,0.01,177.0
2017-11-15,11.45,46.8,,0.01,171.8
2017-11-16,14.31,45.1,0.88,-0.0,196.7
2017-11-17,,43.2,0.54,-0.0,184.0
2017-11-18,14.43,43.6,0.49,0.0,178.1
2017-11-19,15.97,45.5,0.76,0.0,193.7
2017-11-20,12.92,40.9,0.55,-0.01,178.6
2017-11-21,18.55,43.2,0.59,-0.01,188.9
2017-11-22,16.94,44.2,0.64,0.01,180.5
2017-11-23,15.87,41.6,0.68,0.0,190.6
2017-11-24,16.37,45.9,0.9,,194.4
2017-11-25,19.47,51.8,0.48,0.0,181.0
2017-11-26,16.0,53.8,0.3,0.0,174.4
